,open_covid_region_code,date,symptom:Adrenal crisis,symptom:Ageusia,symptom:Allergic conjunctivitis,symptom:Amenorrhea,symptom:Angular cheilitis,symptom:Anosmia,symptom:Aphonia,symptom:Asphyxia,symptom:Atheroma,symptom:Auditory hallucination,symptom:Balance disorder,symptom:Beau's lines,symptom:Burning Chest Pain,symptom:Cataplexy,symptom:Chorea,symptom:Cleft lip and cleft palate,symptom:Clouding of consciousness,symptom:Crackles,symptom:Crepitus,symptom:Cyanosis,symptom:Depersonalization,symptom:Dysautonomia,symptom:Dysgeusia,symptom:Dyspareunia,symptom:Epiphora,symptom:Esophagitis,symptom:Facial swelling,symptom:Fibrocystic breast changes,symptom:Focal seizure,symptom:Gastroparesis,symptom:Gingival recession,symptom:Globus pharyngis,symptom:Hemolysis,symptom:Hemoptysis,symptom:Hepatic encephalopathy,symptom:Hepatotoxicity,symptom:Hydrocephalus,symptom:Hypercalcaemia,symptom:Hypercapnia,symptom:Hyperemesis gravidarum,symptom:Hypersomnia,symptom:Hyperventilation,symptom:Hypochondriasis,symptom:Hypomania,symptom:Laryngitis,symptom:Male infertility,symptom:Mitral insufficiency,symptom:Muscle atrophy,symptom:Myoclonus,symptom:Nasal polyp,symptom:Neck mass,symptom:Neutropenia,symptom:Night terror,symptom:Nocturnal enuresis,symptom:Nystagmus,symptom:Onychorrhexis,symptom:Papule,symptom:Pericarditis,symptom:Petechia,symptom:Photophobia,symptom:Polydipsia,symptom:Polyuria,symptom:Ptosis,symptom:Pulmonary edema,symptom:Rectal pain,symptom:Rectal prolapse,symptom:Rheum,symptom:Rumination,symptom:Sensitivity to sound,symptom:Shallow breathing,symptom:Spasticity,symptom:Stomach rumble,symptom:Stridor,symptom:Subdural hematoma,symptom:Tachypnea,symptom:Tenderness,symptom:Trichoptilosis,symptom:Urinary urgency,symptom:Ventricular fibrillation,symptom:Viral pneumonia,hospitalized_new,hospitalized_cumulative
1137,US-NH,2020-04-13,0.0,0.0,0.0,0.0,0.9507144807499774,0.0,0.6445314783421991,0.0,0.0,0.0,0.0,0.0,1.4553961091796728,0.0,0.0,0.0,0.0,0.9616767697523889,0.0,0.0,0.0,0.6466598440970256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1685953828895321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251041922039715,0.0,0.0,0.0,0.9273329830659177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612098068515134,0.0,0.0,0.0,0.8551137914097037,0.0,0.0,0.0,0.0,1.1896916589594473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402176103163411,0.9897196261682243,0.5490061096291196,60.0,895.0
1138,US-NH,2020-04-20,0.0,0.0,0.0,0.0,1.208064075725858,0.0,0.7007657683989011,0.0,0.0,0.0,0.0,0.0,1.1661920260374286,0.0,0.0,0.0,0.0,0.827728933965449,0.0,0.0,0.0,0.8670252144754604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638247623546084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659475361608237,0.0,0.0,0.0,0.9194519662126664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0317117715424204,0.0,0.0,0.0,1.0152813403918572,0.0,0.0,0.0,0.0,1.1817440785039113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226878903888779,0.7973831775700936,0.6730057654246621,46.0,1278.0
1139,US-NH,2020-04-27,0.0,0.0,0.0,0.0,1.0276235551105855,0.0,0.45924670212973256,0.0,0.0,0.0,0.0,0.0,1.20730083586064,0.0,0.0,0.0,0.0,0.9153102112107558,0.0,0.0,0.0,0.5039955580716804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337840231445947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48909046334885997,0.0,0.0,0.0,0.9320615931778686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.033870164369915,0.0,0.0,0.0,1.0770070403318233,0.0,0.0,0.0,0.0,0.9622685874625745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686278460608504,0.8966355140186917,0.7567765252560018,44.0,1547.0
1140,US-NH,2020-05-04,0.0,0.0,0.0,0.0,1.0619368344407027,0.0,0.7533952962724811,0.0,0.0,0.0,0.0,0.0,1.0111324802130333,0.0,0.0,0.0,0.0,0.6897741116378742,0.0,0.0,0.0,0.8559857161520706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031351479010453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095856827653836,0.0,0.0,0.0,0.9367902032898194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0086889147158113,0.0,0.0,0.0,1.0466763084647712,0.0,0.0,0.0,0.0,1.0295173451632627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981059842836994,0.7996261682242991,0.43636520092935194,44.0,1849.0
1141,US-NH,2020-05-11,0.0,0.0,0.0,0.0,0.7619914444343316,0.0,0.6942771964692818,0.0,0.0,0.0,0.0,0.0,1.1452770175308822,0.0,0.0,0.0,0.0,0.6439799797449033,0.0,0.0,0.0,0.8971715368201018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263210722087739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46021083598921303,0.0,0.0,0.0,0.7355615729701331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532901654767832,0.0,0.0,0.0,0.8646919172624571,0.0,0.0,0.0,0.0,0.8179894345774618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49143663106991753,0.9885981308411215,0.42027364254367083,32.0,2136.0
1142,US-NH,2020-05-18,0.0,0.0,0.0,0.0,0.9110767270410487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769879428951843,0.0,0.0,0.0,0.0,0.8666539460744743,0.0,0.0,0.0,0.6373187301310803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481962567160655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5244912968864918,0.0,0.0,0.0,1.0465990381117896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0144446289224636,0.0,0.0,0.0,1.0259237024504722,0.0,0.0,0.0,0.0,1.2019187058141179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538585532943786,1.0957009345794393,0.30006023578005325,41.0,2339.0
1143,US-NH,2020-05-25,0.0,0.0,0.0,0.0,0.905160644397925,0.0,0.732487675610374,0.0,0.0,0.0,0.0,0.0,0.7233708114505508,0.0,0.0,0.0,0.0,0.684622271799915,0.0,0.0,0.0,0.7477137133649783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959762649819922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4071095856827654,0.0,0.0,0.0,0.6819706583680234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656870883834191,0.0,0.0,0.0,0.9237570266877695,0.0,0.0,0.0,0.0,0.5972912388506577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8160386862784608,0.8433644859813084,0.0,60.0,2786.0
1144,US-NH,2020-06-01,0.0,0.0,0.0,0.0,0.9802948939655959,0.0,0.5738781395530096,0.0,0.0,0.0,0.0,0.0,0.7781825578814998,0.0,0.0,0.0,0.0,0.5443777428776916,0.0,0.0,0.0,0.7472891172756172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7322430182440812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5743319441039471,0.0,0.0,0.0,0.9315361920543186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669489180364157,0.0,0.0,0.0,1.0046389783332423,0.0,0.0,0.0,0.0,0.63580643644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462623413258112,0.9723364485981308,0.26125118320282237,32.0,3045.0
1145,US-NH,2020-06-08,0.0,0.0,0.0,0.0,0.9477564394284156,0.0,0.6531829075816918,0.0,0.0,0.0,0.0,0.0,0.644038020563651,0.0,0.0,0.0,0.0,0.5563987024995964,0.0,0.0,0.0,1.098430083177285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876734368542245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895562637901446,0.0,0.0,0.0,0.8348623853211011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410537384470638,0.0,0.0,0.0,0.887572995688479,0.0,0.0,0.0,0.0,0.8112645588073929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683659077171068,0.905607476635514,0.0,38.0,3321.0
1146,US-NH,2020-06-15,0.0,0.0,0.0,0.0,0.773823609720579,0.0,0.8550495898365192,0.0,0.0,0.0,0.0,0.0,0.9043938161106588,0.0,0.0,0.0,0.0,0.8179976809381926,0.0,0.0,0.0,0.95576579715194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301056857767021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768325569992645,0.0,0.0,0.0,0.9205027684597665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8532846311361999,0.0,0.0,0.0,0.9540877585548219,0.0,0.0,0.0,0.0,0.70855736522816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369333064678624,0.8164485981308413,0.28728164529730654,30.0,3527.0
1147,US-NH,2020-06-22,0.0,0.0,0.0,0.0,1.1181396195503779,0.0,0.5717152822431364,0.0,0.0,0.0,0.0,0.0,1.1820585842148086,0.0,0.0,0.0,0.0,0.7796450954778295,0.0,0.0,0.0,0.7969668597308712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250044281750015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1458998504627573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942940948585973,0.0,0.0,0.0,1.315395950444796,0.0,0.0,0.0,0.0,0.8968538867900869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390086641144472,0.8377570093457944,0.0,34.0,3757.0
1148,US-NH,2020-06-29,0.0,0.0,0.0,0.0,0.8329844361518159,0.0,0.6474152880886967,0.0,0.0,0.0,0.0,0.0,0.9281936533767288,0.0,0.0,0.0,0.0,0.5140391304985984,0.0,0.0,0.0,0.8767909245307667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637391509712465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123804854130914,0.0,0.0,0.0,1.078123105524795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043555260390723,0.0,0.0,0.0,1.0062353326420346,0.0,0.0,0.0,0.0,0.7299546972238335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973806165625632,0.9325233644859813,0.32372429222958427,12.0,3923.0
1149,US-NH,2020-07-06,0.0,0.0,0.0,0.0,0.9808865022299081,0.0,0.7620467255119738,0.0,0.0,0.0,0.0,0.0,1.082531992011243,0.0,0.0,0.0,0.0,0.7996800281810044,0.0,0.0,0.0,0.8147998954840394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565861722855289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473155185094386,0.0,0.0,0.0,1.0082447560926324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669433836958325,0.0,0.0,0.0,1.0211346395240954,0.0,0.0,0.0,0.0,0.8143213205210605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2627443078782998,0.7687850467289721,0.0,5.0,3970.0
1150,US-NH,2020-07-13,0.0,0.0,0.0,0.0,1.1347046509511243,0.0,0.5241324214259271,0.0,0.0,0.0,0.0,0.0,0.6865892447666245,0.0,0.0,0.0,0.0,0.7567480295313441,0.0,0.0,0.0,1.0330422854156684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8145627915215211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5421917136553077,0.0,0.0,0.0,0.8821484864406096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0367480214732412,0.0,0.0,0.0,1.0833924575669922,0.0,0.0,0.0,0.0,1.204364115185052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0711263348780982,0.8304672897196262,0.3317700714224248,19.0,4073.0
1151,US-NH,2020-07-20,0.0,0.0,0.0,0.0,0.8489578592882498,0.0,0.8716314958788801,0.0,0.0,0.0,0.0,0.0,0.9483874546933942,0.0,0.0,0.0,0.0,0.6771807253673071,0.0,0.0,0.0,1.1905674345686537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565861722855289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190487864672714,0.0,0.0,0.0,1.3823303560603002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266589185898498,0.0,0.0,0.0,1.0535938438028707,0.0,0.0,0.0,0.0,0.8613954509115422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1805359661495067,1.0581308411214954,0.3393425694862747,84.0,4608.0
1152,US-NH,2020-07-27,0.0,0.0,0.0,0.0,0.970829161736598,0.0,0.9257029286257089,0.0,0.0,0.0,0.0,0.0,0.9642540128707742,0.0,0.0,0.0,0.0,0.689201684989212,0.0,0.0,0.0,1.2419435613813523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245940839581982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150036773719048,0.0,0.0,0.0,1.0082447560926324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2950356964967622,0.0,0.0,0.0,0.8311684767778202,0.0,0.0,0.0,0.0,0.8901290110200182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121499093290351,1.0239252336448599,0.2503657172360381,15.0,4773.0
1153,US-NH,2020-08-03,0.0,0.0,0.0,0.0,1.0613452261763905,0.0,0.5363886128485417,0.0,0.0,0.0,0.0,0.0,0.8430912049707816,0.0,0.0,0.0,0.0,0.555253849202272,0.0,0.0,0.0,1.2241105256281841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7420292849973433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384653101250306,0.0,0.0,0.0,0.8795214808228591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822347667275444,0.0,0.0,0.0,1.0535938438028707,0.0,0.0,0.0,0.0,0.9830545671155144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0844247430989324,1.0205607476635514,0.25178556062301,8.0,4848.0
1154,US-NH,2020-08-10,0.0,0.0,0.0,0.0,0.9542641303358516,0.0,0.7815124413008321,0.0,0.0,0.0,0.0,0.0,1.0493564612767214,0.0,0.0,0.0,0.0,0.6508490995288488,0.0,0.0,0.0,1.2071266820537385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480309381826771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271144888453052,0.0,0.0,0.0,1.1254092066443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655155238253359,0.0,0.0,0.0,0.999317797303935,0.0,0.0,0.0,0.0,0.8167667298919946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135200483578481,0.986355140186916,0.0,8.0,4897.0
1155,US-NH,2020-08-17,0.0,0.0,0.0,0.0,1.222262674069355,0.0,0.7541162487091057,0.0,0.0,0.0,0.0,0.0,0.9548783194023225,0.0,0.0,0.0,0.0,0.6445524063935654,0.0,0.0,0.0,1.1192352915559811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106128594202043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033586663397892,0.0,0.0,0.0,0.8001859111667948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9432176656151416,0.0,0.0,0.0,1.057318670523386,0.0,0.0,0.0,0.0,0.9390371984387004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1690509772315134,1.054766355140187,0.0,5.0,4943.0
1156,US-NH,2020-08-24,0.0,0.0,0.0,0.0,0.9903522344589061,0.0,0.7108591025116424,0.0,0.0,0.0,0.0,0.0,1.066665433833863,0.0,0.0,0.0,0.0,0.8094112812082607,0.0,0.0,0.0,1.25595523233027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927673141642559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859769551360627,0.0,0.0,0.0,1.022430586428485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8029221318279925,0.0,0.0,0.0,0.9455738689079299,0.0,0.0,0.0,0.0,0.8644522126252099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820068506951441,1.025607476635514,0.24563290594613194,3.0,4977.0
1157,US-NH,2020-08-31,0.0,0.0,0.0,0.0,0.9424319650496042,0.0,1.1109877048381755,0.0,0.0,0.0,0.0,0.0,1.1301316665433832,0.0,0.0,0.0,0.0,0.7178230174223188,0.0,0.0,0.0,0.9256194748072986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082245970360749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083353763177249,0.0,0.0,0.0,1.0975629470961488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930267308650174,0.0,0.0,0.0,0.833829067292474,0.0,0.0,0.0,0.0,0.8937971250764192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1049768285311308,0.9297196261682242,0.3833577144824024,2.0,4994.0
1158,US-NH,2020-09-07,0.0,0.0,0.0,0.0,0.9672795121507238,0.0,0.7310457707371253,0.0,0.0,0.0,0.0,0.0,1.179173755455285,0.0,0.0,0.0,0.0,0.7109538976383732,0.0,0.0,0.0,0.9850629273178589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1162100726220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199803873498406,0.0,0.0,0.0,1.132239421250455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021639271680779,0.0,0.0,0.0,1.0115565136713423,0.0,0.0,0.0,0.0,0.8057623877227911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1950433205722348,1.3222429906542057,0.383830995611393,4.0,5014.0
1159,US-NH,2020-09-14,0.0,0.0,0.0,0.0,1.1554109402020571,0.0,0.6813000526100427,0.0,0.0,0.0,0.0,0.0,0.636104741474961,0.0,0.0,0.0,0.0,1.067575699754884,0.0,0.0,0.0,1.0164830379305838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835212847611738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455994116204952,0.0,0.0,0.0,0.999838338115831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8885383806519451,0.0,0.0,0.0,0.9455738689079299,0.0,0.0,0.0,0.0,1.0704779521264092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1503123111021563,1.208411214953271,0.3043197659409688,3.0,5038.0
1160,US-NH,2020-09-21,0.0,0.0,0.0,0.0,0.900427778283426,0.0,0.9704019796964207,0.0,0.0,0.0,0.0,0.0,1.1431133959612394,0.0,0.0,0.0,0.0,0.9719804494283073,0.0,0.0,0.0,1.1646670731176239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282000944677334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853395440058837,0.0,0.0,0.0,0.9914319201390295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2489899828435438,0.0,0.0,0.0,1.2451563608579381,0.0,0.0,0.0,0.0,0.7537974385904411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057223453556317,1.255514018691589,0.5300748644694947,5.0,5071.0
1161,US-NH,2020-09-28,0.0,0.0,0.0,0.0,0.7838809502138893,0.0,0.8925391165409873,0.0,0.0,0.0,0.0,0.0,0.6339411199053182,0.0,0.0,0.0,0.0,1.1837783094332976,0.0,0.0,0.0,1.5085899055001522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4730471748243494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266486884040205,0.0,0.0,0.0,1.0408196257527382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1309978416071722,0.0,0.0,0.0,1.034437592097364,0.0,0.0,0.0,0.0,0.9457620742087692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7410840217610318,1.110841121495327,0.5565786076929694,11.0,5126.0
1469,US-RI,2020-04-13,0.0,0.0,0.762579603551888,0.0,0.9121573378913435,0.0,0.726064250672575,0.0,0.0,1.1632203662924971,0.0,0.0,1.396867895933316,0.0,0.0,0.0,0.8019740900678591,0.7353346005112409,0.896916314805842,0.0,0.9870821021364808,0.7238474559394603,0.0,0.0,0.8494850669412973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260765406959334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7424799187517312,0.0,0.0,0.0,1.6828513675178423,0.7910172309828789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516124018960293,0.0,0.0,2.0645390196739344,0.8655942490130222,0.0,0.0,0.8818455103907986,0.0,1.425535837750634,0.0,0.0,0.8899199452356954,0.0,0.0,0.0,0.0,0.8644538840435626,1.0560401405767033,0.6487116533988047,331.0,331.0
1470,US-RI,2020-04-20,0.0,0.0,1.1631087989954256,0.0,0.9054068673056536,0.0,0.7397267500131879,0.0,0.0,1.244911112304635,0.0,0.0,1.2126547107855516,0.0,0.0,0.0,0.9082356570018504,0.8137248476109328,1.0636118225237072,0.0,1.1409365862714458,0.6733645325102061,0.0,0.0,0.7055612770339853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814517578008027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8296186871018373,0.0,0.0,0.0,1.2203085681283778,1.0105066968772272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152226280208253,0.0,0.0,1.1173694761304973,1.1091862589122619,0.0,0.0,1.0931032980438289,0.0,1.0093800414842131,0.0,0.0,0.8105687501188459,0.0,0.0,0.0,0.0,0.9375932034886347,0.9189778549350046,0.8076532004067158,298.0,3136.0
1471,US-RI,2020-04-27,0.0,0.0,0.650641313122253,0.0,1.3070598671542006,0.0,0.5006330115524609,0.0,0.0,1.0466190450614965,0.0,0.0,1.2983581712553671,0.0,0.0,0.0,0.9008842278428951,0.9423871010028185,1.0521388523568906,0.0,1.1168025495443925,0.7417106442298119,0.0,0.0,0.7745108135942325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2760975025453676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925860954667159,0.0,0.0,0.0,1.1487149870054867,0.6306759003782413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0768513482011035,0.0,0.0,0.8420053575546844,0.8548700724765775,0.0,0.0,0.9911558401951815,0.0,1.1477990320350313,0.0,0.0,1.007092738025062,0.0,0.0,0.0,0.0,1.1966650097157574,0.9131981199983065,0.44086501500384395,89.0,4709.0
1472,US-RI,2020-05-04,0.0,0.0,1.4438290429634943,0.0,0.9231268525930894,0.0,0.662631218019729,0.0,0.0,0.9544551264836996,0.0,0.0,1.0776963879767614,0.0,0.0,0.0,0.8186818836109395,0.8196893229337353,1.059562538935419,0.0,1.032333420999706,0.5584187991635966,0.0,0.0,1.0302265705458287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567826555668684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393961776382605,0.0,0.0,0.0,1.1157336743533686,0.772488899446343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031082446188515,0.0,0.0,0.8129468324788448,0.9077249425490541,0.0,0.0,1.0783775541323575,0.0,0.664231389721134,0.0,0.0,0.6006959630340944,0.0,0.0,0.0,0.0,1.0169008992724478,0.9619130287504765,0.32075986409741336,343.0,6366.0
1473,US-RI,2020-05-11,0.0,0.0,1.862723114180644,0.0,1.0522296025444082,0.0,0.689956216700955,0.0,0.0,0.986572855685053,0.0,0.0,0.8491538267239198,0.0,0.0,0.0,0.7912811022002876,0.8938192305171397,1.0305426732193534,0.0,0.9086464827735576,0.7991835109031166,0.0,0.0,1.0014418125643663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7521111576929989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537992798448897,0.0,0.0,0.0,1.254094303040304,0.7104902516125499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059678296681949,0.0,0.0,0.9132679309549576,0.9866242413528961,0.0,0.0,0.9413148608025096,0.0,1.0929707305830838,0.0,0.0,0.793511951168495,0.0,0.0,0.0,0.0,0.7595914862849652,0.7546682474488717,0.35887706767849614,219.0,8304.0
1474,US-RI,2020-05-18,0.0,0.0,3.1736254372589467,0.0,0.9855687055107206,0.0,0.9954106662446591,0.0,0.0,0.8958053601160106,0.0,0.0,1.3466279363475622,0.0,0.0,0.0,1.0686304750154223,0.5112407419545127,0.7882605385201079,0.0,0.7427249802750661,0.8496664343323708,0.0,0.0,1.4084449021627183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633526980894772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925860954667159,0.0,0.0,0.0,0.7786807474939155,0.9591974710837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848939311523818,0.0,0.0,0.9167272791782719,0.9751340522067055,0.0,0.0,0.7980220450485775,0.0,0.9923023738188524,0.0,0.0,0.7490159539067103,0.0,0.0,0.0,0.0,1.019544489131908,0.8768683575390609,0.3703841480048608,158.0,9617.0
